非洲	Africa
分類:1668年	Categoria:Eventi del 1668
分類:1669年	Categoria:Eventi del 1669
分類:1669年過世	Categoria:Morti nel 1669
分類:1671年過世	Categoria:Morti nel 1671
分類:1673年過世	Categoria:Morti nel 1673
分類:1674年過世	Categoria:Morti nel 1674
分類:1676年過世	Categoria:Morti nel 1676
分類:1678年	Categoria:Eventi del 1678
分類:1678年過世	Categoria:Morti nel 1678
分類:1684年過世	Categoria:Morti nel 1684
分類:1686年	Categoria:Eventi del 1686
分類:1687年過世	Categoria:Morti nel 1687
分類:1689年過世	Categoria:Morti nel 1689
分類:1693年	Categoria:Eventi del 1693
分類:1693年過世	Categoria:Morti nel 1693
分類:1694年過世	Categoria:Morti nel 1694
分類:1696年	Categoria:Eventi del 1696
分類:1696年過世	Categoria:Morti nel 1696
分類:1697年過世	Categoria:Morti nel 1697
分類:1699年	Categoria:Eventi del 1699
分類:1699年過世	Categoria:Morti nel 1699
分類:1701年過世	Categoria:Morti nel 1701
分類:1702年過世	Categoria:Morti nel 1702
分類:1705年	Categoria:Eventi del 1705
分類:1706年	Categoria:Eventi del 1706
分類:1706年過世	Categoria:Morti nel 1706
分類:1708年過世	Categoria:Morti nel 1708
分類:1709年過世	Categoria:Morti nel 1709
分類:1711年	Categoria:Eventi del 1711
分類:1711年過世	Categoria:Morti nel 1711
分類:1713年過世	Categoria:Morti nel 1713
分類:1715年過世	Categoria:Morti nel 1715
分類:1716年過世	Categoria:Morti nel 1716
分類:1720年	Categoria:Eventi del 1720
分類:1722年	Categoria:Eventi del 1722
分類:1722年過世	Categoria:Morti nel 1722
分類:1724年過世	Categoria:Morti nel 1724
分類:1726年	Categoria:Eventi del 1726
分類:1726年過世	Categoria:Morti nel 1726
分類:1727年過世	Categoria:Morti nel 1727
分類:1728年過世	Categoria:Morti nel 1728
分類:1730年	Categoria:Eventi del 1730
分類:1730年過世	Categoria:Morti nel 1730
分類:1731年過世	Categoria:Morti nel 1731
分類:1732年過世	Categoria:Morti nel 1732
分類:1733年過世	Categoria:Morti nel 1733
分類:1734年過世	Categoria:Morti nel 1734
分類:1735年過世	Categoria:Morti nel 1735
分類:1736年過世	Categoria:Morti nel 1736
分類:1737年過世	Categoria:Morti nel 1737
分類:1739年	Categoria:Eventi del 1739
分類:1739年過世	Categoria:Morti nel 1739
分類:1741年過世	Categoria:Morti nel 1741
分類:1742年過世	Categoria:Morti nel 1742
分類:1743年過世	Categoria:Morti nel 1743
分類:1744年過世	Categoria:Morti nel 1744
分類:1745年過世	Categoria:Morti nel 1745
分類:1746年過世	Categoria:Morti nel 1746
分類:1747年過世	Categoria:Morti nel 1747
分類:1748年過世	Categoria:Morti nel 1748
分類:1749年過世	Categoria:Morti nel 1749
分類:1751年	Categoria:Eventi del 1751
分類:1751年過世	Categoria:Morti nel 1751
分類:1752年過世	Categoria:Morti nel 1752
分類:1753年過世	Categoria:Morti nel 1753
分類:1754年過世	Categoria:Morti nel 1754
分類:1755年過世	Categoria:Morti nel 1755
分類:1756年過世	Categoria:Morti nel 1756
分類:1757年過世	Categoria:Morti nel 1757
分類:1758年過世	Categoria:Morti nel 1758
分類:1759年過世	Categoria:Morti nel 1759
分類:1760年過世	Categoria:Morti nel 1760
分類:1761年過世	Categoria:Morti nel 1761
分類:1762年過世	Categoria:Morti nel 1762
分類:1764年	Categoria:Eventi del 1764
分類:1765年	Categoria:Eventi del 1765
分類:1766年	Categoria:Eventi del 1766
分類:1767年	Categoria:Eventi del 1767
分類:1767年過世	Categoria:Morti nel 1767
分類:1769年	Categoria:Eventi del 1769
分類:1769年過世	Categoria:Morti nel 1769
分類:1770年過世	Categoria:Morti nel 1770
分類:1771年過世	Categoria:Morti nel 1771
分類:1772年過世	Categoria:Morti nel 1772
分類:1773年過世	Categoria:Morti nel 1773
分類:1775年	Categoria:Eventi del 1775
分類:1775年過世	Categoria:Morti nel 1775
分類:1776年過世	Categoria:Morti nel 1776
分類:1779年	Categoria:Eventi del 1779
分類:1780年過世	Categoria:Morti nel 1780
分類:1781年過世	Categoria:Morti nel 1781
分類:1782年過世	Categoria:Morti nel 1782
分類:1783年過世	Categoria:Morti nel 1783
分類:1784年過世	Categoria:Morti nel 1784
分類:1785年過世	Categoria:Morti nel 1785
分類:1786年過世	Categoria:Morti nel 1786
分類:1787年過世	Categoria:Morti nel 1787
分類:1788年過世	Categoria:Morti nel 1788
分類:1789年過世	Categoria:Morti nel 1789
分類:1790年過世	Categoria:Morti nel 1790
分類:日本公司	Categoria:Aziende giapponesi
分類:1778年	Categoria:Eventi del 1778
分類:2023年	Categoria:Eventi del 2023
分類:14年過世	Categoria:Morti nel 14
分類:32年過世	Categoria:Morti nel 32
分類:56年出世	Categoria:Nati nel 56
分類:75年過世	Categoria:Morti nel 75
分類:79年過世	Categoria:Morti nel 79
分類:95年過世	Categoria:Morti nel 95
分類:140年過世	Categoria:Morti nel 140
分類:167年過世	Categoria:Morti nel 167
分類:177年過世	Categoria:Morti nel 177
分類:185年過世	Categoria:Morti nel 185
分類:238年過世	Categoria:Morti nel 238
分類:248年過世	Categoria:Morti nel 248
分類:249年過世	Categoria:Morti nel 249
分類:262年過世	Categoria:Morti nel 262
分類:286年過世	Categoria:Morti nel 286
分類:324年過世	Categoria:Morti nel 324
分類:384年過世	Categoria:Morti nel 384
分類:394年過世	Categoria:Morti nel 394
分類:451年過世	Categoria:Morti nel 451
分類:460年過世	Categoria:Morti nel 460
分類:490年過世	Categoria:Morti nel 490
分類:525年過世	Categoria:Morti nel 525
分類:554年過世	Categoria:Morti nel 554
分類:568年過世	Categoria:Morti nel 568
分類:569年過世	Categoria:Morti nel 569
分類:605年過世	Categoria:Morti nel 605
分類:617年過世	Categoria:Morti nel 617
Wikipedia:許年今日/二月十六號	Template:PaginaPrincipale/Attualita/16 febbraio
Wikipedia:許年今日/八月二十五號	Template:PaginaPrincipale/Attualita/25 agosto
Wikipedia:許年今日/五月二十五號	Template:PaginaPrincipale/Attualita/25 maggio
分類:705年過世	Categoria:Morti nel 705
分類:708年過世	Categoria:Morti nel 708
分類:727年過世	Categoria:Morti nel 727
分類:738年過世	Categoria:Morti nel 738
分類:788年過世	Categoria:Morti nel 788
分類:839年過世	Categoria:Morti nell'839
分類:871年過世	Categoria:Morti nell'871
分類:892年過世	Categoria:Morti nell'892
分類:902年過世	Categoria:Morti nel 902
模板:笙卓線	Template:Metro Londra Central line
分類:1034年過世	Categoria:Morti nel 1034
分類:1047年過世	Categoria:Morti nel 1047
分類:1066年	Categoria:Eventi del 1066
分類:1066年過世	Categoria:Morti nel 1066
分類:1082年過世	Categoria:Morti nel 1082
分類:1099年	Categoria:Eventi del 1099
分類:1111年	Categoria:Eventi del 1111
分類:1115年	Categoria:Eventi del 1115
分類:1126年	Categoria:Eventi del 1126
模板:PRC	Template:CHN
分類:1928年過世	Categoria:Morti nel 1928
分類:1937年過世	Categoria:Morti nel 1937
分類:1950年過世	Categoria:Morti nel 1950
分類:1230年過世	Categoria:Morti nel 1230
分類:1241年過世	Categoria:Morti nel 1241
分類:1268年	Categoria:Eventi del 1268
分類:1328年過世	Categoria:Morti nel 1328
分類:1337年過世	Categoria:Morti nel 1337
分類:1366年過世	Categoria:Morti nel 1366
分類:1395年	Categoria:Eventi del 1395
分類:1423年過世	Categoria:Morti nel 1423
分類:1449年過世	Categoria:Morti nel 1449
分類:1451年	Categoria:Eventi del 1451
分類:1463年過世	Categoria:Morti nel 1463
分類:1475年過世	Categoria:Morti nel 1475
分類:1480年	Categoria:Eventi del 1480
分類:1486年	Categoria:Eventi del 1486
分類:1512年過世	Categoria:Morti nel 1512
分類:1516年過世	Categoria:Morti nel 1516
分類:1569年過世	Categoria:Morti nel 1569
分類:1573年過世	Categoria:Morti nel 1573
分類:1575年過世	Categoria:Morti nel 1575
分類:1576年過世	Categoria:Morti nel 1576
分類:1587年	Categoria:Eventi del 1587
分類:1587年過世	Categoria:Morti nel 1587
分類:1589年	Categoria:Eventi del 1589
分類:1590年過世	Categoria:Morti nel 1590
分類:1595年過世	Categoria:Morti nel 1595
分類:1597年過世	Categoria:Morti nel 1597
分類:1599年	Categoria:Eventi del 1599
分類:1602年	Categoria:Eventi del 1602
分類:1602年過世	Categoria:Morti nel 1602
分類:1609年	Categoria:Eventi del 1609
分類:1610年	Categoria:Eventi del 1610
分類:1610年過世	Categoria:Morti nel 1610
分類:1613年	Categoria:Eventi del 1613
分類:1613年過世	Categoria:Morti nel 1613
分類:1615年過世	Categoria:Morti nel 1615
分類:1635年過世	Categoria:Morti nel 1635
分類:1637年過世	Categoria:Morti nel 1637
分類:1647年過世	Categoria:Morti nel 1647
分類:1666年	Categoria:Eventi del 1666
分類:1672年過世	Categoria:Morti nel 1672
分類:1674年	Categoria:Eventi del 1674
模板:ENG	Template:ENG
分類:2011年過世	Categoria:Morti nel 2011
分類:165年過世	Categoria:Morti nel 165
分類:732年過世	Categoria:Morti nel 732
分類:958年過世	Categoria:Morti nel 958
分類:1291年過世	Categoria:Morti nel 1291
分類:1495年過世	Categoria:Morti nel 1495
分類:1503年過世	Categoria:Morti nel 1503
分類:1541年過世	Categoria:Morti nel 1541
分類:1546年過世	Categoria:Morti nel 1546
分類:1713年	Categoria:Eventi del 1713
分類:1724年	Categoria:Eventi del 1724
分類:1728年	Categoria:Eventi del 1728
分類:1731年	Categoria:Eventi del 1731
分類:1732年	Categoria:Eventi del 1732
分類:1733年	Categoria:Eventi del 1733
分類:1738年	Categoria:Eventi del 1738
分類:1738年過世	Categoria:Morti nel 1738
分類:1740年	Categoria:Eventi del 1740
分類:1740年過世	Categoria:Morti nel 1740
分類:1741年	Categoria:Eventi del 1741
分類:1743年	Categoria:Eventi del 1743
分類:1747年	Categoria:Eventi del 1747
分類:1748年	Categoria:Eventi del 1748
分類:1749年	Categoria:Eventi del 1749
分類:1750年	Categoria:Eventi del 1750
分類:1750年過世	Categoria:Morti nel 1750
分類:1752年	Categoria:Eventi del 1752
分類:1753年	Categoria:Eventi del 1753
分類:1754年	Categoria:Eventi del 1754
分類:1755年	Categoria:Eventi del 1755
分類:1756年	Categoria:Eventi del 1756
分類:1757年	Categoria:Eventi del 1757
分類:1758年	Categoria:Eventi del 1758
分類:1759年	Categoria:Eventi del 1759
分類:1760年	Categoria:Eventi del 1760
分類:1761年	Categoria:Eventi del 1761
分類:1762年	Categoria:Eventi del 1762
分類:1763年	Categoria:Eventi del 1763
分類:1763年過世	Categoria:Morti nel 1763
分類:1765年過世	Categoria:Morti nel 1765
分類:1766年過世	Categoria:Morti nel 1766
分類:1768年	Categoria:Eventi del 1768
分類:1770年	Categoria:Eventi del 1770
分類:1772年	Categoria:Eventi del 1772
分類:1773年	Categoria:Eventi del 1773
分類:1774年	Categoria:Eventi del 1774
分類:1774年過世	Categoria:Morti nel 1774
分類:1776年	Categoria:Eventi del 1776
分類:1777年	Categoria:Eventi del 1777
分類:1779年過世	Categoria:Morti nel 1779
分類:1781年	Categoria:Eventi del 1781
分類:1782年	Categoria:Eventi del 1782
分類:1783年	Categoria:Eventi del 1783
分類:1784年	Categoria:Eventi del 1784
分類:1786年	Categoria:Eventi del 1786
分類:1788年	Categoria:Eventi del 1788
分類:1790年	Categoria:Eventi del 1790
分類:1791年	Categoria:Eventi del 1791
分類:1791年過世	Categoria:Morti nel 1791
分類:1792年	Categoria:Eventi del 1792
分類:1792年過世	Categoria:Morti nel 1792
分類:1794年	Categoria:Eventi del 1794
分類:1795年	Categoria:Eventi del 1795
分類:1796年過世	Categoria:Morti nel 1796
分類:1797年過世	Categoria:Morti nel 1797
分類:1798年	Categoria:Eventi del 1798
分類:1799年	Categoria:Eventi del 1799
分類:1800年	Categoria:Eventi del 1800
分類:1800年過世	Categoria:Morti nel 1800
分類:1801年	Categoria:Eventi del 1801
分類:1802年	Categoria:Eventi del 1802
分類:1802年出世	Categoria:Nati nel 1802
分類:1803年	Categoria:Eventi del 1803
分類:1803年過世	Categoria:Morti nel 1803
分類:1804年	Categoria:Eventi del 1804
分類:1804年過世	Categoria:Morti nel 1804
分類:1805年	Categoria:Eventi del 1805
分類:1805年過世	Categoria:Morti nel 1805
分類:1806年	Categoria:Eventi del 1806
分類:1806年過世	Categoria:Morti nel 1806
分類:1807年	Categoria:Eventi del 1807
分類:1807年過世	Categoria:Morti nel 1807
分類:1808年過世	Categoria:Morti nel 1808
分類:1809年	Categoria:Eventi del 1809
分類:1810年	Categoria:Eventi del 1810
分類:1810年過世	Categoria:Morti nel 1810
分類:1811年	Categoria:Eventi del 1811
分類:1811年出世	Categoria:Nati nel 1811
分類:1811年過世	Categoria:Morti nel 1811
分類:1812年過世	Categoria:Morti nel 1812
分類:1813年	Categoria:Eventi del 1813
分類:1813年過世	Categoria:Morti nel 1813
分類:1814年	Categoria:Eventi del 1814
分類:1814年過世	Categoria:Morti nel 1814
分類:1815年	Categoria:Eventi del 1815
分類:1815年過世	Categoria:Morti nel 1815
分類:1816年	Categoria:Eventi del 1816
分類:1816年過世	Categoria:Morti nel 1816
分類:1817年過世	Categoria:Morti nel 1817
分類:1818年	Categoria:Eventi del 1818
分類:1818年過世	Categoria:Morti nel 1818
分類:1819年	Categoria:Eventi del 1819
分類:1819年過世	Categoria:Morti nel 1819
分類:1820年	Categoria:Eventi del 1820
分類:1820年過世	Categoria:Morti nel 1820
分類:1821年過世	Categoria:Morti nel 1821
分類:1823年	Categoria:Eventi del 1823
分類:1824年過世	Categoria:Morti nel 1824
分類:1825年過世	Categoria:Morti nel 1825
分類:1827年	Categoria:Eventi del 1827
分類:1828年過世	Categoria:Morti nel 1828
分類:1830年	Categoria:Eventi del 1830
分類:1831年過世	Categoria:Morti nel 1831
分類:1832年過世	Categoria:Morti nel 1832
分類:1833年過世	Categoria:Morti nel 1833
分類:1834年	Categoria:Eventi del 1834
分類:1834年過世	Categoria:Morti nel 1834
分類:1835年	Categoria:Eventi del 1835
分類:1836年	Categoria:Eventi del 1836
分類:1836年過世	Categoria:Morti nel 1836
分類:1837年過世	Categoria:Morti nel 1837
分類:1838年	Categoria:Eventi del 1838
分類:1838年過世	Categoria:Morti nel 1838
分類:1839年	Categoria:Eventi del 1839
分類:1840年	Categoria:Eventi del 1840
分類:1840年過世	Categoria:Morti nel 1840
分類:1841年過世	Categoria:Morti nel 1841
分類:1842年	Categoria:Eventi del 1842
分類:1842年過世	Categoria:Morti nel 1842
分類:1843年	Categoria:Eventi del 1843
分類:1843年過世	Categoria:Morti nel 1843
分類:1844年過世	Categoria:Morti nel 1844
分類:1845年過世	Categoria:Morti nel 1845
分類:1846年	Categoria:Eventi del 1846
分類:1846年過世	Categoria:Morti nel 1846
分類:1847年	Categoria:Eventi del 1847
分類:1847年過世	Categoria:Morti nel 1847
分類:1848年	Categoria:Eventi del 1848
分類:1849年	Categoria:Eventi del 1849
分類:1849年過世	Categoria:Morti nel 1849
分類:1850年過世	Categoria:Morti nel 1850
分類:1851年	Categoria:Eventi del 1851
分類:1851年過世	Categoria:Morti nel 1851
分類:1852年	Categoria:Eventi del 1852
分類:1853年	Categoria:Eventi del 1853
分類:1853年過世	Categoria:Morti nel 1853
分類:1854年	Categoria:Eventi del 1854
分類:1854年過世	Categoria:Morti nel 1854
分類:1855年過世	Categoria:Morti nel 1855
分類:1856年	Categoria:Eventi del 1856
分類:1856年過世	Categoria:Morti nel 1856
分類:1857年	Categoria:Eventi del 1857
分類:1857年過世	Categoria:Morti nel 1857
分類:1858年	Categoria:Eventi del 1858
分類:1858年過世	Categoria:Morti nel 1858
分類:1859年	Categoria:Eventi del 1859
分類:1859年過世	Categoria:Morti nel 1859
分類:1860年	Categoria:Eventi del 1860
分類:1860年過世	Categoria:Morti nel 1860
分類:1861年	Categoria:Eventi del 1861
分類:1861年過世	Categoria:Morti nel 1861
分類:1862年	Categoria:Eventi del 1862
分類:1862年過世	Categoria:Morti nel 1862
分類:1863年	Categoria:Eventi del 1863
分類:1864年	Categoria:Eventi del 1864
分類:1864年過世	Categoria:Morti nel 1864
分類:1865年	Categoria:Eventi del 1865
分類:1865年過世	Categoria:Morti nel 1865
分類:1866年	Categoria:Eventi del 1866
分類:1866年過世	Categoria:Morti nel 1866
分類:1867年過世	Categoria:Morti nel 1867
分類:1868年	Categoria:Eventi del 1868
分類:1869年	Categoria:Eventi del 1869
分類:1869年過世	Categoria:Morti nel 1869
分類:1870年	Categoria:Eventi del 1870
分類:1870年過世	Categoria:Morti nel 1870
分類:1871年	Categoria:Eventi del 1871
分類:1871年過世	Categoria:Morti nel 1871
分類:1872年	Categoria:Eventi del 1872
分類:1872年過世	Categoria:Morti nel 1872
分類:1873年過世	Categoria:Morti nel 1873
分類:1874年	Categoria:Eventi del 1874
分類:1875年	Categoria:Eventi del 1875
分類:1876年	Categoria:Eventi del 1876
分類:1876年過世	Categoria:Morti nel 1876
